fid,Riproietta
"10420",0.70096
"10421",0.71823
"10422",0.69657
"10423",0.64158
"10424",0.64034
"10425",0.68399
"10426",0.67868
"10427",0.65813
"10428",0.62947
"10429",0.56543
"10430",0.56708
"10431",0.52308
"10432",0.48656
"10433",0.45936
"10434",0.4274
"10435",0.42472
"10436",0.42738
"10437",0.4
"10438",0.47819
"10439",0.45533
"10440",0.44522
"10441",0.45081
"10442",0.49564
"10443",0.47054
"10444",0.47515
"10445",0.51403
"10446",0.51982
"10447",0.52247
"10448",0.49769
"10449",0.48389
"10450",0.49983
"10451",0.47295
"10452",0.48932
"10453",0.46004
"10454",0.61236
"10455",0.5797
"10456",0.5129
"10457",0.487
"10458",0.52756
"10459",0.54697
"10460",0.55323
"10461",0.60766
"10462",0.59698
"10463",0.53477
"10464",0.53375
"10465",0.53461
"10466",0.52345
"10467",0.52082
"10468",0.54717
"10469",0.55455
"10470",0.56398
"10471",0.69657
"10472",0.74524
"10473",0.68416
"10474",0.61749
"10475",0.58236
"10476",0.52644
"10477",0.50488
"10478",0.52555
"10479",0.37605
"10480",0.19528
"10481",0.10032
"10482",0.055
"10483",0.19853
"10484",0.15911
"10485",0.06426
"10486",0.16889
"10487",0.4466
"10488",0.53731
"10489",0.36408
"10490",0.09023
"10491",0.04441
"10492",0.03206
"10493",0.28525
"10494",0.14675
"10495",0.08319
"10496",0.07142
"10497",0.13351
"10498",0.10221
"10499",-0.01529
"10500",0.00937
"10501",0.14192
"10502",-0.09296
"10503",-0.00407
"10504",-0.0199
"10505",-0.00512
"10506",-0.0579
"10507",0.10225
"10508",0.37399
"10509",0.58333
"10510",0.60781
"10511",0.76682
"10512",0.76329
"10513",0.72813
"10514",0.72252
"10515",0.767
"10516",0.77313
"10517",0.74896
"10518",0.71595
"10519",0.74128
"10520",0.73946
"10521",0.72286
"10522",0.72128
"10523",0.75431
"10524",0.71817
"10525",0.72018
"10526",0.68793
"10527",0.65246
"10528",0.39956
"10529",0.47331
"10530",0.79048
"10531",0.73404
"10532",0.74631
"10533",0.75473
"10534",0.76213
"10535",0.78012
"10536",0.78021
"10537",0.74009
"10538",0.71079
"10539",0.66114
"10540",0.74091
"10541",0.7118
"10542",0.65089
"10543",0.66141
"10544",0.69319
"10545",0.72345
"10546",0.79049
"10547",0.7894
"10548",0.73549
"10549",0.71728
"10550",0.70476
"10551",0.74437
"10552",0.72011
"10553",0.74653
"10554",0.74598
"10555",0.69336
"10556",0.67705
"10557",0.70035
"10558",0.66296
"10559",0.67955
"10560",0.65155
"10561",0.45936
"10562",0.5164
"10563",0.49963
"10564",0.45307
"10565",0.48006
"10566",0.44208
"10567",0.45291
"10568",0.48323
"10569",0.47324
"10570",0.50206
"10571",0.45205
"10572",0.45796
"10573",0.45344
"10574",0.47956
"10575",0.49158
"10576",0.48115
"10577",0.49941
"10578",0.50963
"10579",0.4802
"10580",0.4819
"10581",0.46503
"10582",0.48216
"10583",0.48029
"10584",0.4248
"10585",0.48445
"10586",0.59335
"10587",0.51476
"10588",0.50479
"10589",0.47347
"10590",0.47803
"10591",0.51292
"10592",0.54138
"10593",0.62298
"10594",0.6749
"10595",0.58349
"10596",0.51579
"10597",0.51454
"10598",0.51681
"10599",0.54749
"10600",0.5138
"10601",0.55563
"10602",0.57798
"10603",0.66534
"10604",0.75535
"10605",0.6721
"10606",0.61952
"10607",0.6629
"10608",0.57438
"10609",0.51669
"10610",0.58238
"10611",0.417
"10612",0.25349
"10613",0.21197
"10614",0.21282
"10615",0.2069
"10616",0.15264
"10617",0.09351
"10618",0.12566
"10619",0.26998
"10620",0.52349
"10621",0.43533
"10622",0.1422
"10623",0.1442
"10624",0.12116
"10625",0.03947
"10626",0.04462
"10627",0.10482
"10628",0.05682
"10629",0.14703
"10630",-0.04324
"10631",0.04093
"10632",-0.02926
"10633",-0.03707
"10634",-0.02195
"10635",-0.01206
"10636",0.01706
"10637",0.04307
"10638",0.15958
"10639",0.37087
"10640",0.52993
"10641",0.62276
"10642",0.69533
"10643",0.7712
"10644",0.74679
"10645",0.75962
"10646",0.74076
"10647",0.75877
"10648",0.76778
"10649",0.74887
"10650",0.7107
"10651",0.73251
"10652",0.73568
"10653",0.73169
"10654",0.73747
"10655",0.75185
"10656",0.7599
"10657",0.70115
"10658",0.70313
"10659",0.54624
"10660",0.33096
"10661",0.72171
"10662",0.76545
"10663",0.73908
"10664",0.74804
"10665",0.76531
"10666",0.73327
"10667",0.75402
"10668",0.77127
"10669",0.72811
"10670",0.64645
"10671",0.64555
"10672",0.71559
"10673",0.71642
"10674",0.64031
"10675",0.69922
"10676",0.69922
"10677",0.74858
"10678",0.7413
"10679",0.7284
"10680",0.74216
"10681",0.69859
"10682",0.68573
"10683",0.68734
"10684",0.74101
"10685",0.7076
"10686",0.74178
"10687",0.73609
"10688",0.73024
"10689",0.71364
"10690",0.71743
"10691",0.70691
"10692",0.69259
"10693",0.25453
"10694",0.44562
"10695",0.52888
"10696",0.48124
"10697",0.47486
"10698",0.4593
"10699",0.48702
"10700",0.49375
"10701",0.50176
"10702",0.47526
"10703",0.48052
"10704",0.4788
"10705",0.46617
"10706",0.47484
"10707",0.46332
"10708",0.48073
"10709",0.53715
"10710",0.51238
"10711",0.51199
"10712",0.50847
"10713",0.47779
"10714",0.45524
"10715",0.35052
"10716",0.37975
"10717",0.58379
"10718",0.49892
"10719",0.47729
"10720",0.49426
"10721",0.49242
"10722",0.47155
"10723",0.47368
"10724",0.53694
"10725",0.59504
"10726",0.69076
"10727",0.62563
"10728",0.522
"10729",0.52211
"10730",0.51972
"10731",0.56877
"10732",0.51941
"10733",0.55836
"10734",0.56842
"10735",0.59345
"10736",0.74547
"10737",0.60709
"10738",0.58248
"10739",0.64107
"10740",0.56051
"10741",0.53326
"10742",0.50505
"10743",0.33084
"10744",0.24557
"10745",0.22678
"10746",0.21646
"10747",0.23157
"10748",0.16636
"10749",0.14648
"10750",0.18667
"10751",0.15889
"10752",0.4892
"10753",0.53034
"10754",0.32145
"10755",0.05003
"10756",0.04739
"10757",0.1976
"10758",0.32348
"10759",0.15543
"10760",0.03224
"10761",0.22027
"10762",-0.02311
"10763",-0.06336
"10764",-0.01826
"10765",-0.01702
"10766",-0.00282
"10767",0.02552
"10768",0.11467
"10769",0.23259
"10770",0.38225
"10771",0.50823
"10772",0.54429
"10773",0.64155
"10774",0.79758
"10775",0.78049
"10776",0.73684
"10777",0.76239
"10778",0.7365
"10779",0.74463
"10780",0.74463
"10781",0.74091
"10782",0.73943
"10783",0.72606
"10784",0.72671
"10785",0.71233
"10786",0.73396
"10787",0.76251
"10788",0.75695
"10789",0.72247
"10790",0.73179
"10791",0.62554
"10792",0.42439
"10793",0.35099
"10794",0.82182
"10795",0.73109
"10796",0.76334
"10797",0.73501
"10798",0.72159
"10799",0.67874
"10800",0.66853
"10801",0.70734
"10802",0.70364
"10803",0.51239
"10804",0.69027
"10805",0.72528
"10806",0.73228
"10807",0.70332
"10808",0.73181
"10809",0.7434
"10810",0.74796
"10811",0.72969
"10812",0.71098
"10813",0.74115
"10814",0.76242
"10815",0.80739
"10816",0.7389
"10817",0.69567
"10818",0.74559
"10819",0.70007
"10820",0.73256
"10821",0.73133
"10822",0.70321
"10823",0.71582
"10824",0.71412
"10825",0.35925
"10826",0.37457
"10827",0.48283
"10828",0.48461
"10829",0.48939
"10830",0.49151
"10831",0.51506
"10832",0.49961
"10833",0.47551
"10834",0.45201
"10835",0.4787
"10836",0.49404
"10837",0.48565
"10838",0.51646
"10839",0.49889
"10840",0.5082
"10841",0.54527
"10842",0.5021
"10843",0.5158
"10844",0.51645
"10845",0.56195
"10846",0.51101
"10847",0.39639
"10848",0.47451
"10849",0.56151
"10850",0.52208
"10851",0.48851
"10852",0.48686
"10853",0.49568
"10854",0.47421
"10855",0.50152
"10856",0.53818
"10857",0.51851
"10858",0.59858
"10859",0.60142
"10860",0.51005
"10861",0.52753
"10862",0.56805
"10863",0.56646
"10864",0.51941
"10865",0.54165
"10866",0.53814
"10867",0.6308
"10868",0.68712
"10869",0.58737
"10870",0.57075
"10871",0.58211
"10872",0.56257
"10873",0.54747
"10874",0.43128
"10875",0.3003
"10876",0.22741
"10877",0.21851
"10878",0.22638
"10879",0.24142
"10880",0.16158
"10881",0.11748
"10882",0.13955
"10883",0.1335
"10884",0.34442
"10885",0.34442
"10886",0.45207
"10887",0.47557
"10888",0.36272
"10889",0.24174
"10890",0.49028
"10891",0.36759
"10892",0.17953
"10893",0.21593
"10894",0.14544
"10895",-0.01552
"10896",-0.02876
"10897",-0.00468
"10898",0.05753
"10899",0.03847
"10900",0.17052
"10901",0.38258
"10902",0.45883
"10903",0.44867
"10904",0.50529
"10905",0.54416
"10906",0.68138
"10907",0.75887
"10908",0.74717
"10909",0.75553
"10910",0.75661
"10911",0.73964
"10912",0.76391
"10913",0.76794
"10914",0.75981
"10915",0.72697
"10916",0.73812
"10917",0.71239
"10918",0.7241
"10919",0.73552
"10920",0.74752
"10921",0.6665
"10922",0.73516
"10923",0.48858
"10924",0.36172
"10925",0.53444
"10926",0.80535
"10927",0.73769
"10928",0.74408
"10929",0.67357
"10930",0.64211
"10931",0.56636
"10932",0.5751
"10933",0.63227
"10934",0.60629
"10935",0.53673
"10936",0.6658
"10937",0.61477
"10938",0.63419
"10939",0.63797
"10940",0.64738
"10941",0.62299
"10942",0.67913
"10943",0.77353
"10944",0.75126
"10945",0.76982
"10946",0.72656
"10947",0.80972
"10948",0.77026
"10949",0.73931
"10950",0.74124
"10951",0.64656
"10952",0.67337
"10953",0.72755
"10954",0.72908
"10955",0.72613
"10956",0.71983
"10957",0.31196
"10958",0.18897
"10959",0.37115
"10960",0.50845
"10961",0.53119
"10962",0.48873
"10963",0.52349
"10964",0.51121
"10965",0.49097
"10966",0.47989
"10967",0.49947
"10968",0.4986
"10969",0.50651
"10970",0.5223
"10971",0.54283
"10972",0.56239
"10973",0.5889
"10974",0.51295
"10975",0.48421
"10976",0.51835
"10977",0.60087
"10978",0.6014
"10979",0.51431
"10980",0.54301
"10981",0.51269
"10982",0.54174
"10983",0.50597
"10984",0.48417
"10985",0.47102
"10986",0.45899
"10987",0.51577
"10988",0.54545
"10989",0.5326
"10990",0.5326
"10991",0.52135
"10992",0.56449
"10993",0.60564
"10994",0.58911
"10995",0.55926
"10996",0.53132
"10997",0.51064
"10998",0.55387
"10999",0.54521
"11000",0.54772
"11001",0.55298
"11002",0.56687
"11003",0.55614
"11004",0.53702
"11005",0.54574
"11006",0.52717
"11007",0.35231
"11008",0.27621
"11009",0.22839
"11010",0.2039
"11011",0.21162
"11012",0.22974
"11013",0.14422
"11014",0.18382
"11015",0.17303
"11016",0.1915
"11017",0.25444
"11018",0.28093
"11019",0.32335
"11020",0.37962
"11021",0.45224
"11022",0.54244
"11023",0.30874
"11024",0.19628
"11025",0.21092
"11026",0.07279
"11027",0.0425
"11028",0.04806
"11029",0.09548
"11030",0.13547
"11031",0.2531
"11032",0.39245
"11033",0.45048
"11034",0.46718
"11035",0.49064
"11036",0.51855
"11037",0.54163
"11038",0.74291
"11039",0.72863
"11040",0.74493
"11041",0.7415
"11042",0.72753
"11043",0.74552
"11044",0.73342
"11045",0.76306
"11046",0.74605
"11047",0.72426
"11048",0.73834
"11049",0.72383
"11050",0.71839
"11051",0.72889
"11052",0.70781
"11053",0.6835
"11054",0.66525
"11055",0.33715
"11056",0.42753
"11057",0.74184
"11058",0.77063
"11059",0.71306
"11060",0.73127
"11061",0.56874
"11062",0.49978
"11063",0.4758
"11064",0.47003
"11065",0.51381
"11066",0.51743
"11067",0.55414
"11068",0.59408
"11069",0.52563
"11070",0.51528
"11071",0.54616
"11072",0.60228
"11073",0.56274
"11074",0.67357
"11075",0.74541
"11076",0.74164
"11077",0.76136
"11078",0.81247
"11079",0.78156
"11080",0.76476
"11081",0.67377
"11082",0.71977
"11083",0.68042
"11084",0.71587
"11085",0.72145
"11086",0.72079
"11087",0.74031
"11088",0.72236
"11089",0.24138
"11090",0.20934
"11091",0.49699
"11092",0.55476
"11093",0.54302
"11094",0.51658
"11095",0.51658
"11096",0.54734
"11097",0.52455
"11098",0.50954
"11099",0.49493
"11100",0.52646
"11101",0.53216
"11102",0.56728
"11103",0.54844
"11104",0.56338
"11105",0.60085
"11106",0.62006
"11107",0.53371
"11108",0.51349
"11109",0.51208
"11110",0.68116
"11111",0.67939
"11112",0.57156
"11113",0.56589
"11114",0.52316
"11115",0.52795
"11116",0.49949
"11117",0.48933
"11118",0.48092
"11119",0.47285
"11120",0.49001
"11121",0.53933
"11122",0.55422
"11123",0.49664
"11124",0.51717
"11125",0.52761
"11126",0.54231
"11127",0.58012
"11128",0.57529
"11129",0.53654
"11130",0.55751
"11131",0.56323
"11132",0.54844
"11133",0.61299
"11134",0.54555
"11135",0.55362
"11136",0.53968
"11137",0.53677
"11138",0.53145
"11139",0.40542
"11140",0.25755
"11141",0.21855
"11142",0.22296
"11143",0.16997
"11144",0.18589
"11145",0.16256
"11146",0.19411
"11147",0.17164
"11148",0.2056
"11149",0.2387
"11150",0.25738
"11151",0.28715
"11152",0.28479
"11153",0.33968
"11154",0.49245
"11155",0.28396
"11156",0.25976
"11157",0.44093
"11158",0.37439
"11159",0.23529
"11160",0.1151
"11161",0.17092
"11162",0.25657
"11163",0.38732
"11164",0.41942
"11165",0.49842
"11166",0.53252
"11167",0.53325
"11168",0.52905
"11169",0.60279
"11170",0.72348
"11171",0.73669
"11172",0.75787
"11173",0.75303
"11174",0.72486
"11175",0.72644
"11176",0.72865
"11177",0.72925
"11178",0.70818
"11179",0.73388
"11180",0.73779
"11181",0.74214
"11182",0.70896
"11183",0.72448
"11184",0.71759
"11185",0.63829
"11186",0.46967
"11187",0.31579
"11188",0.73629
"11189",0.75538
"11190",0.75066
"11191",0.75632
"11192",0.74334
"11193",0.60895
"11194",0.49246
"11195",0.54602
"11196",0.56495
"11197",0.50396
"11198",0.48419
"11199",0.50781
"11200",0.57886
"11201",0.58343
"11202",0.55937
"11203",0.55144
"11204",0.62101
"11205",0.72636
"11206",0.77155
"11207",0.77024
"11208",0.76452
"11209",0.75576
"11210",0.79403
"11211",0.78667
"11212",0.79776
"11213",0.74072
"11214",0.73695
"11215",0.70152
"11216",0.75329
"11217",0.74829
"11218",0.72214
"11219",0.74557
"11220",0.74947
"11221",0.36194
"11222",0.26572
"11223",0.31831
"11224",0.52131
"11225",0.55516
"11226",0.53299
"11227",0.52401
"11228",0.5355
"11229",0.53365
"11230",0.51594
"11231",0.52725
"11232",0.54035
"11233",0.61967
"11234",0.66496
"11235",0.66111
"11236",0.60046
"11237",0.59095
"11238",0.59725
"11239",0.56203
"11240",0.54451
"11241",0.5833
"11242",0.65606
"11243",0.62631
"11244",0.66526
"11245",0.6
"11246",0.56036
"11247",0.52992
"11248",0.47544
"11249",0.48007
"11250",0.48651
"11251",0.4724
"11252",0.45116
"11253",0.45546
"11254",0.49795
"11255",0.4896
"11256",0.50554
"11257",0.51203
"11258",0.52344
"11259",0.54209
"11260",0.55956
"11261",0.5409
"11262",0.53427
"11263",0.53575
"11264",0.56124
"11265",0.61263
"11266",0.50365
"11267",0.55237
"11268",0.53868
"11269",0.53196
"11270",0.52928
"11271",0.49336
"11272",0.44164
"11273",0.34841
"11274",0.23499
"11275",0.34198
"11276",0.2249
"11277",0.21729
"11278",0.20784
"11279",0.17964
"11280",0.19466
"11281",0.2132
"11282",0.25767
"11283",0.28268
"11284",0.29813
"11285",0.35257
"11286",0.34855
"11287",0.19266
"11288",0.32993
"11289",0.536
"11290",0.43314
"11291",0.24986
"11292",0.06123
"11293",0.12838
"11294",0.30127
"11295",0.46095
"11296",0.56102
"11297",0.57219
"11298",0.51372
"11299",0.49677
"11300",0.5644
"11301",0.67568
"11302",0.71048
"11303",0.79236
"11304",0.76538
"11305",0.77576
"11306",0.7474
"11307",0.72716
"11308",0.74103
"11309",0.75513
"11310",0.68034
"11311",0.6948
"11312",0.72236
"11313",0.70622
"11314",0.66947
"11315",0.70644
"11316",0.74236
"11317",0.52433
"11318",0.40456
"11319",0.5198
"11320",0.78894
"11321",0.71562
"11322",0.72759
"11323",0.75583
"11324",0.73819
"11325",0.73088
"11326",0.64405
"11327",0.57612
"11328",0.55354
"11329",0.53633
"11330",0.47556
"11331",0.50781
"11332",0.58758
"11333",0.61299
"11334",0.61311
"11335",0.63219
"11336",0.66667
"11337",0.76689
"11338",0.79556
"11339",0.7898
"11340",0.7439
"11341",0.73924
"11342",0.79007
"11343",0.79463
"11344",0.81499
"11345",0.76786
"11346",0.73893
"11347",0.6922
"11348",0.73223
"11349",0.74945
"11350",0.75436
"11351",0.73396
"11352",0.76034
"11353",0.5504
"11354",0.37976
"11355",0.27203
"11356",0.48312
"11357",0.48933
"11358",0.50136
"11359",0.51658
"11360",0.53693
"11361",0.54014
"11362",0.53768
"11363",0.51473
"11364",0.52548
"11365",0.51249
"11366",0.58982
"11367",0.62244
"11368",0.58678
"11369",0.59371
"11370",0.52875
"11371",0.53159
"11372",0.58757
"11373",0.63954
"11374",0.6321
"11375",0.61098
"11376",0.6883
"11377",0.67757
"11378",0.62009
"11379",0.58005
"11380",0.51291
"11381",0.48939
"11382",0.48834
"11383",0.48538
"11384",0.47826
"11385",0.46324
"11386",0.46305
"11387",0.48161
"11388",0.50417
"11389",0.50733
"11390",0.51939
"11391",0.54115
"11392",0.5587
"11393",0.53552
"11394",0.52414
"11395",0.52675
"11396",0.58145
"11397",0.57906
"11398",0.49733
"11399",0.52215
"11400",0.5612
"11401",0.5424
"11402",0.52205
"11403",0.51382
"11404",0.5747
"11405",0.66557
"11406",0.58878
"11407",0.42957
"11408",0.2782
"11409",0.21594
"11410",0.19598
"11411",0.18635
"11412",0.18708
"11413",0.20665
"11414",0.23063
"11415",0.26736
"11416",0.29136
"11417",0.31766
"11418",0.2566
"11419",0.19024
"11420",0.41939
"11421",0.5374
"11422",0.37747
"11423",0.18391
"11424",0.0167
"11425",0.1001
"11426",0.45904
"11427",0.51932
"11428",0.54521
"11429",0.51847
"11430",0.5206
"11431",0.53383
"11432",0.66384
"11433",0.72829
"11434",0.71734
"11435",0.79267
"11436",0.71207
"11437",0.72423
"11438",0.69284
"11439",0.72465
"11440",0.72948
"11441",0.7465
"11442",0.66083
"11443",0.65889
"11444",0.715
"11445",0.69631
"11446",0.63259
"11447",0.68148
"11448",0.70615
"11449",0.35522
"11450",0.47498
"11451",0.69007
"11452",0.74115
"11453",0.69953
"11454",0.68643
"11455",0.6924
"11456",0.70179
"11457",0.70907
"11458",0.65642
"11459",0.58422
"11460",0.51426
"11461",0.51804
"11462",0.50374
"11463",0.56784
"11464",0.68482
"11465",0.67834
"11466",0.7171
"11467",0.6868
"11468",0.69458
"11469",0.78141
"11470",0.80118
"11471",0.78416
"11472",0.72606
"11473",0.75874
"11474",0.74026
"11475",0.79921
"11476",0.78213
"11477",0.75855
"11478",0.68527
"11479",0.68649
"11480",0.72412
"11481",0.75631
"11482",0.77489
"11483",0.75076
"11484",0.73317
"11485",0.68828
"11486",0.6227
"11487",0.49717
"11488",0.4119
"11489",0.5048
"11490",0.51059
"11491",0.50706
"11492",0.56248
"11493",0.52542
"11494",0.57432
"11495",0.58012
"11496",0.44822
"11497",0.40226
"11498",0.50309
"11499",0.64469
"11500",0.65102
"11501",0.67075
"11502",0.59095
"11503",0.55858
"11504",0.64851
"11505",0.64228
"11506",0.60955
"11507",0.66272
"11508",0.68739
"11509",0.69269
"11510",0.62009
"11511",0.63053
"11512",0.53453
"11513",0.50913
"11514",0.53329
"11515",0.53803
"11516",0.50169
"11517",0.47258
"11518",0.46026
"11519",0.4774
"11520",0.45895
"11521",0.47203
"11522",0.46662
"11523",0.49585
"11524",0.54412
"11525",0.52296
"11526",0.53372
"11527",0.52676
"11528",0.56173
"11529",0.56246
"11530",0.50215
"11531",0.50637
"11532",0.53333
"11533",0.53357
"11534",0.53957
"11535",0.49073
"11536",0.53547
"11537",0.65352
"11538",0.63903
"11539",0.3465
"11540",0.31763
"11541",0.0974
"11542",0.04697
"11543",0.08367
"11544",0.10622
"11545",0.14724
"11546",0.20052
"11547",0.25481
"11548",0.33119
"11549",0.35631
"11550",0.25164
"11551",0.24138
"11552",0.53059
"11553",0.54534
"11554",0.43994
"11555",0.28254
"11556",0.17949
"11557",0.29007
"11558",0.51066
"11559",0.49018
"11560",0.49778
"11561",0.48862
"11562",0.51882
"11563",0.54365
"11564",0.66396
"11565",0.72774
"11566",0.71787
"11567",0.72973
"11568",0.69038
"11569",0.69528
"11570",0.64261
"11571",0.6939
"11572",0.73248
"11573",0.74205
"11574",0.72621
"11575",0.7065
"11576",0.7052
"11577",0.71604
"11578",0.69942
"11579",0.68224
"11580",0.5815
"11581",0.47844
"11582",0.73088
"11583",0.72068
"11584",0.73552
"11585",0.72632
"11586",0.73068
"11587",0.69241
"11588",0.70256
"11589",0.70992
"11590",0.70486
"11591",0.604
"11592",0.50542
"11593",0.52037
"11594",0.50498
"11595",0.62902
"11596",0.66883
"11597",0.76288
"11598",0.7251
"11599",0.71388
"11600",0.71887
"11601",0.75362
"11602",0.76172
"11603",0.73807
"11604",0.69612
"11605",0.78285
"11606",0.7881
"11607",0.79152
"11608",0.76723
"11609",0.74405
"11610",0.64351
"11611",0.67319
"11612",0.69776
"11613",0.75562
"11614",0.73828
"11615",0.77122
"11616",0.73344
"11617",0.63498
"11618",0.69
"11619",0.69569
"11620",0.62612
"11621",0.63277
"11622",0.53781
"11623",0.51495
"11624",0.55973
"11625",0.67328
"11626",0.71687
"11627",0.63688
"11628",0.55807
"11629",0.55599
"11630",0.56752
"11631",0.61893
"11632",0.63439
"11633",0.63056
"11634",0.56529
"11635",0.57474
"11636",0.62818
"11637",0.64979
"11638",0.68615
"11639",0.75803
"11640",0.69455
"11641",0.68119
"11642",0.66747
"11643",0.63146
"11644",0.57599
"11645",0.55658
"11646",0.563
"11647",0.55936
"11648",0.55463
"11649",0.50483
"11650",0.48233
"11651",0.49841
"11652",0.4703
"11653",0.47622
"11654",0.4884
"11655",0.51519
"11656",0.52824
"11657",0.53474
"11658",0.54362
"11659",0.53283
"11660",0.52966
"11661",0.52838
"11662",0.52632
"11663",0.47894
"11664",0.50845
"11665",0.53249
"11666",0.537
"11667",0.46317
"11668",0.49054
"11669",0.55524
"11670",0.56889
"11671",0.32225
"11672",0.43791
"11673",0.16654
"11674",0.12941
"11675",0.05882
"11676",0.06014
"11677",0.05178
"11678",0.07283
"11679",0.10543
"11680",0.23173
"11681",0.24174
"11682",0.28809
"11683",0.42045
"11684",0.59082
"11685",0.39232
"11686",0.4828
"11687",0.46576
"11688",0.50023
"11689",0.4367
"11690",0.47167
"11691",0.46067
"11692",0.46093
"11693",0.48232
"11694",0.49118
"11695",0.58765
"11696",0.70039
"11697",0.77475
"11698",0.75625
"11699",0.67711
"11700",0.6947
"11701",0.68384
"11702",0.62807
"11703",0.67977
"11704",0.75677
"11705",0.73036
"11706",0.70249
"11707",0.67154
"11708",0.71827
"11709",0.71313
"11710",0.68967
"11711",0.56116
"11712",0.3967
"11713",0.67995
"11714",0.68754
"11715",0.65706
"11716",0.64683
"11717",0.75151
"11718",0.73473
"11719",0.73974
"11720",0.71382
"11721",0.6315
"11722",0.70127
"11723",0.68651
"11724",0.59367
"11725",0.53361
"11726",0.4869
"11727",0.53089
"11728",0.68642
"11729",0.73402
"11730",0.72961
"11731",0.74457
"11732",0.67277
"11733",0.72555
"11734",0.75859
"11735",0.75258
"11736",0.70545
"11737",0.73754
"11738",0.76478
"11739",0.76053
"11740",0.75145
"11741",0.67605
"11742",0.64521
"11743",0.63578
"11744",0.6708
"11745",0.77941
"11746",0.78052
"11747",0.78803
"11748",0.78699
"11749",0.61215
"11750",0.62333
"11751",0.65791
"11752",0.66264
"11753",0.64476
"11754",0.58376
"11755",0.5566
"11756",0.62223
"11757",0.72091
"11758",0.77929
"11759",0.63624
"11760",0.58934
"11761",0.58031
"11762",0.583
"11763",0.60216
"11764",0.62887
"11765",0.63946
"11766",0.58657
"11767",0.59689
"11768",0.67025
"11769",0.67774
"11770",0.72687
"11771",0.79292
"11772",0.76506
"11773",0.7318
"11774",0.64402
"11775",0.62482
"11776",0.59647
"11777",0.57269
"11778",0.55548
"11779",0.5212
"11780",0.52562
"11781",0.55478
"11782",0.51359
"11783",0.49468
"11784",0.49269
"11785",0.47245
"11786",0.48879
"11787",0.50359
"11788",0.51071
"11789",0.53589
"11790",0.51325
"11791",0.51093
"11792",0.52716
"11793",0.51491
"11794",0.53256
"11795",0.49412
"11796",0.47232
"11797",0.50399
"11798",0.52637
"11799",0.45336
"11800",0.42325
"11801",0.49833
"11802",0.48509
"11803",0.43829
"11804",0.31213
"11805",0.13824
"11806",0.11546
"11807",0.05635
"11808",0.0638
"11809",0.05769
"11810",0.06623
"11811",0.07903
"11812",0.11726
"11813",0.183
"11814",0.32178
"11815",0.53671
"11816",0.50813
"11817",0.42219
"11818",0.51924
"11819",0.45385
"11820",0.4425
"11821",0.47677
"11822",0.46835
"11823",0.4643
"11824",0.49879
"11825",0.52476
"11826",0.51494
"11827",0.60835
"11828",0.72346
"11829",0.74438
"11830",0.72348
"11831",0.66795
"11832",0.74984
"11833",0.69152
"11834",0.65763
"11835",0.68178
"11836",0.77057
"11837",0.72273
"11838",0.70337
"11839",0.60606
"11840",0.58192
"11841",0.65517
"11842",0.55773
"11843",0.36999
"11844",0.34088
"11845",0.72084
"11846",0.69182
"11847",0.61837
"11848",0.62408
"11849",0.72512
"11850",0.66599
"11851",0.68055
"11852",0.78307
"11853",0.69932
"11854",0.68926
"11855",0.67937
"11856",0.65288
"11857",0.57484
"11858",0.50686
"11859",0.59922
"11860",0.72595
"11861",0.7301
"11862",0.66898
"11863",0.67003
"11864",0.67962
"11865",0.72009
"11866",0.75937
"11867",0.74511
"11868",0.75153
"11869",0.77748
"11870",0.80027
"11871",0.75223
"11872",0.73842
"11873",0.68608
"11874",0.64887
"11875",0.63942
"11876",0.7233
"11877",0.79647
"11878",0.77061
"11879",0.8025
"11880",0.78968
"11881",0.54588
"11882",0.56444
"11883",0.62185
"11884",0.63903
"11885",0.65625
"11886",0.66629
"11887",0.68274
"11888",0.75194
"11889",0.73287
"11890",0.71147
"11891",0.56293
"11892",0.52288
"11893",0.53267
"11894",0.5341
"11895",0.56858
"11896",0.59805
"11897",0.66413
"11898",0.60644
"11899",0.55466
"11900",0.62713
"11901",0.64914
"11902",0.70967
"11903",0.77964
"11904",0.77118
"11905",0.75542
"11906",0.62099
"11907",0.65913
"11908",0.60658
"11909",0.59227
"11910",0.55743
"11911",0.55242
"11912",0.52679
"11913",0.53814
"11914",0.53484
"11915",0.4961
"11916",0.48637
"11917",0.4734
"11918",0.47437
"11919",0.50218
"11920",0.52863
"11921",0.52
"11922",0.50446
"11923",0.5276
"11924",0.52439
"11925",0.55128
"11926",0.53682
"11927",0.50275
"11928",0.48187
"11929",0.50948
"11930",0.51592
"11931",0.49451
"11932",0.41605
"11933",0.45442
"11934",0.42736
"11935",0.4633
"11936",0.30623
"11937",0.21265
"11938",0.13683
"11939",0.05381
"11940",0.06512
"11941",0.04712
"11942",0.04544
"11943",0.0521
"11944",0.10591
"11945",0.2103
"11946",0.43154
"11947",0.46527
"11948",0.37451
"11949",0.40525
"11950",0.38462
"11951",0.38811
"11952",0.48372
"11953",0.45879
"11954",0.45743
"11955",0.49687
"11956",0.4746
"11957",0.52459
"11958",0.57054
"11959",0.67514
"11960",0.75449
"11961",0.74875
"11962",0.70907
"11963",0.65582
"11964",0.7314
"11965",0.7048
"11966",0.71903
"11967",0.71327
"11968",0.72456
"11969",0.71773
"11970",0.70374
"11971",0.63893
"11972",0.54603
"11973",0.5
