fid,w46585_s10
"8236",961.81702
"8237",961.85638
"8238",960.79919
"8239",959.32819
"8240",957.94983
"8241",956.6756
"8242",955.40271
"8243",954.12988
"8244",952.85699
"8245",951.58411
"8246",950.16107
"8247",947.76617
"8248",944.80957
"8249",941.85278
"8250",938.89612
"8251",937.32922
"8252",936.1051
"8253",933.79413
"8254",932.01642
"8255",931.62042
"8256",931.03943
"8257",929.67651
"8258",928.23767
"8259",926.79901
"8260",925.34167
"8261",923.80579
"8262",922.25
"8263",920.05487
"8264",917.45453
"8265",914.85413
"8266",912.05627
"8267",909.14581
"8268",906.17938
"8269",902.88623
"8270",898.5838
"8271",892.20569
"8272",886.80072
"8273",881.52588
"8274",876.25159
"8275",871.00647
"8276",865.81628
"8277",861.1972
"8278",856.7478
"8279",852.29852
"8280",847.48132
"8281",842.36188
"8282",837.52417
"8283",832.70697
"8284",827.88977
"8285",823.1405
"8286",818.49329
"8287",813.79749
"8288",808.74768
"8289",803.62848
"8290",798.96832
"8291",795.40948
"8292",791.85419
"8293",788.29901
"8294",784.74658
"8295",781.34583
"8296",778.10193
"8297",774.74609
"8298",770.77222
"8299",766.71252
"8300",762.65259
"8301",758.58447
"8302",754.49408
"8303",750.34698
"8304",745.86212
"8305",741.42358
"8306",736.99957
"8307",732.5755
"8308",728.15143
"8309",724.53058
"8310",722.68878
"8311",721.00519
"8312",719.41162
"8313",717.82532
"8314",716.23901
"8315",714.65271
"8316",713.06641
"8317",938.73132
"8318",941.9668
"8319",944.82977
"8320",947.58368
"8321",950.28497
"8322",952.77863
"8323",955.25348
"8324",957.51062
"8325",959.34637
"8326",961.16058
"8327",962.96161
"8328",964.74341
"8329",966.51703
"8330",968.17108
"8331",969.65338
"8332",971.11432
"8333",972.37842
"8334",973.5921
"8335",974.73828
"8336",975.60132
"8337",976.31708
"8338",977.0329
"8339",977.74872
"8340",978.46448
"8341",979.31512
"8342",980.51678
"8343",981.90942
"8344",983.33942
"8345",984.76379
"8346",985.67493
"8347",985.8606
"8348",985.06958
"8349",983.74152
"8350",982.41357
"8351",981.31238
"8352",980.51538
"8353",979.57507
"8354",978.77661
"8355",978.11438
"8356",977.46692
"8357",977.26678
"8358",976.98743
"8359",976.46692
"8360",975.92169
"8361",975.27643
"8362",973.77307
"8363",971.54572
"8364",969.31818
"8365",967.09088
"8366",964.8634
"8367",964.14728
"8368",964.24939
"8369",963.83893
"8370",962.39758
"8371",961.01208
"8372",959.7356
"8373",958.46259
"8374",957.18982
"8375",955.91687
"8376",954.64398
"8377",953.37122
"8378",952.09833
"8379",950.82538
"8380",948.85559
"8381",946.00391
"8382",943.0473
"8383",941.48322
"8384",939.56622
"8385",937.0177
"8386",935.15369
"8387",934.75763
"8388",933.88318
"8389",932.44452
"8390",931.00568
"8391",929.56689
"8392",928.12817
"8393",926.68927
"8394",924.99463
"8395",922.55872
"8396",919.95819
"8397",917.30823
"8398",914.42572
"8399",911.36462
"8400",907.98511
"8401",904.55377
"8402",901.07703
"8403",894.92627
"8404",887.77252
"8405",882.1156
"8406",876.84088
"8407",871.5918
"8408",866.66687
"8409",862.21753
"8410",857.76813
"8411",853.31879
"8412",848.67749
"8413",843.75262
"8414",838.9353
"8415",834.1181
"8416",829.3009
"8417",824.51398
"8418",819.84509
"8419",814.89758
"8420",809.77838
"8421",804.65918
"8422",799.80579
"8423",796.12531
"8424",792.57013
"8425",789.03992
"8426",785.69739
"8427",782.46167
"8428",779.22601
"8429",775.98389
"8430",772.18262
"8431",768.1228
"8432",764.06299
"8433",760.00317
"8434",755.94342
"8435",751.98419
"8436",748.07739
"8437",743.63379
"8438",739.19012
"8439",734.74652
"8440",730.30292
"8441",726.07452
"8442",723.80157
"8443",722.21527
"8444",720.62903
"8445",719.04272
"8446",717.45642
"8447",715.87012
"8448",714.46411
"8449",937.73108
"8450",940.55811
"8451",943.31207
"8452",946.0661
"8453",948.82013
"8454",951.41467
"8455",953.80408
"8456",955.69757
"8457",957.49622
"8458",959.27539
"8459",961.04901
"8460",962.82239
"8461",964.50848
"8462",966.00159
"8463",967.4776
"8464",968.95367
"8465",970.28497
"8466",971.49878
"8467",972.71252
"8468",973.92609
"8469",975.00378
"8470",975.79828
"8471",976.5141
"8472",977.22992
"8473",977.9942
"8474",979.13611
"8475",980.53113
"8476",981.95972
"8477",983.25568
"8478",983.82813
"8479",984.2525
"8480",984.67688
"8481",984.66162
"8482",983.66962
"8483",982.4762
"8484",981.59521
"8485",980.58411
"8486",979.87122
"8487",979.09137
"8488",978.47662
"8489",978.27338
"8490",977.82843
"8491",977.2937
"8492",976.70923
"8493",975.92719
"8494",975.23383
"8495",973.93408
"8496",971.73059
"8497",969.50317
"8498",967.27582
"8499",966.57971
"8500",966.5954
"8501",965.46722
"8502",964.07452
"8503",962.79547
"8504",961.52258
"8505",960.24982
"8506",958.97693
"8507",957.70398
"8508",956.43121
"8509",955.15833
"8510",953.88538
"8511",952.61243
"8512",951.3396
"8513",949.81531
"8514",947.19952
"8515",945.26422
"8516",942.78979
"8517",940.24127
"8518",938.29102
"8519",937.85553
"8520",936.65118
"8521",935.21252
"8522",933.77368
"8523",932.33502
"8524",930.80768
"8525",928.97467
"8526",927.01093
"8527",924.97278
"8528",922.46191
"8529",919.68927
"8530",916.50873
"8531",913.08392
"8532",909.65259
"8533",906.22131
"8534",902.78998
"8535",898.40118
"8536",891.05042
"8537",883.64258
"8538",877.43048
"8539",872.25513
"8540",867.68719
"8541",863.23792
"8542",858.78851
"8543",854.33911
"8544",849.84552
"8545",845.09747
"8546",840.30328
"8547",835.50922
"8548",830.71057
"8549",825.90057
"8550",821.03949
"8551",815.92828
"8552",810.80908
"8553",805.68988
"8554",800.67902
"8555",796.84113
"8556",793.34052
"8557",790.05713
"8558",786.82141
"8559",783.58569
"8560",780.34998
"8561",777.11432
"8562",773.5929
"8563",769.53308
"8564",765.47333
"8565",761.41351
"8566",757.3717
"8567",753.77039
"8568",750.32678
"8569",746.0824
"8570",741.63867
"8571",737.19513
"8572",732.7514
"8573",728.64142
"8574",725.28247
"8575",723.43262
"8576",721.84631
"8577",720.26001
"8578",718.67371
"8579",717.22333
"8580",716.07568
"8581",936.2865
"8582",939.04053
"8583",941.79437
"8584",944.54852
"8585",947.30249
"8586",949.99249
"8587",952.02979
"8588",953.80737
"8589",955.58081
"8590",957.35419
"8591",959.12781
"8592",960.84601
"8593",962.34961
"8594",963.82568
"8595",965.3017
"8596",966.77771
"8597",968.18573
"8598",969.4054
"8599",970.61908
"8600",971.83282
"8601",973.04657
"8602",974.25128
"8603",975.24329
"8604",975.99542
"8605",976.71118
"8606",977.75549
"8607",979.15277
"8608",980.54413
"8609",981.55701
"8610",981.98138
"8611",982.40582
"8612",982.83008
"8613",983.25452
"8614",983.67902
"8615",983.4798
"8616",982.59222
"8617",981.64471
"8618",980.8512
"8619",980.07751
"8620",979.50269
"8621",979.16669
"8622",978.65802
"8623",978.10663
"8624",977.31543
"8625",976.35327
"8626",975.71417
"8627",975.25732
"8628",974.08142
"8629",971.91559
"8630",969.68811
"8631",969.01202
"8632",968.53058
"8633",967.13678
"8634",965.85553
"8635",964.58258
"8636",963.30969
"8637",962.03693
"8638",960.76392
"8639",959.49109
"8640",958.21808
"8641",956.94531
"8642",955.67242
"8643",954.39948
"8644",953.09741
"8645",951.73163
"8646",950.41089
"8647",948.5611
"8648",946.01343
"8649",943.46478
"8650",941.44128
"8651",940.81342
"8652",939.41931
"8653",937.98053
"8654",936.50781
"8655",934.78278
"8656",932.82922
"8657",930.86542
"8658",928.90161
"8659",926.93768
"8660",924.72229
"8661",921.53552
"8662",918.10217
"8663",914.66888
"8664",911.23547
"8665",907.80219
"8666",904.36877
"8667",900.87848
"8668",894.61102
"8669",887.05469
"8670",879.49823
"8671",873.15637
"8672",868.70758
"8673",864.25818
"8674",859.80878
"8675",855.35938
"8676",850.90167
"8677",846.20459
"8678",841.43347
"8679",836.66241
"8680",831.89117
"8681",827.07251
"8682",822.02588
"8683",816.92542
"8684",811.81769
"8685",806.70819
"8686",801.59857
"8687",797.67419
"8688",794.41687
"8689",791.18121
"8690",787.94537
"8691",784.70978
"8692",781.47412
"8693",778.2384
"8694",774.90002
"8695",770.94348
"8696",766.88373
"8697",762.82391
"8698",759.01147
"8699",755.62811
"8700",752.25677
"8701",748.51563
"8702",744.08728
"8703",739.64368
"8704",735.22278
"8705",731.40302
"8706",727.80438
"8707",724.76123
"8708",723.0636
"8709",721.47729
"8710",719.98248
"8711",718.82013
"8712",717.68622
"8713",934.7774
"8714",937.57202
"8715",940.36871
"8716",943.18909
"8717",945.91162
"8718",948.16913
"8719",950.0921
"8720",951.88623
"8721",953.65979
"8722",955.43323
"8723",957.1759
"8724",958.69757
"8725",960.17358
"8726",961.64972
"8727",963.12579
"8728",964.60193
"8729",966.0553
"8730",967.31201
"8731",968.52582
"8732",969.7395
"8733",970.95319
"8734",972.16687
"8735",973.38062
"8736",974.55109
"8737",975.47461
"8738",976.37561
"8739",977.74799
"8740",979.05939
"8741",979.71033
"8742",980.13458
"8743",980.55908
"8744",980.98907
"8745",981.51501
"8746",982.13721
"8747",982.50201
"8748",982.70117
"8749",982.34161
"8750",981.79578
"8751",981.06348
"8752",980.47748
"8753",979.99799
"8754",979.48389
"8755",978.70367
"8756",977.7113
"8757",976.78699
"8758",976.20868
"8759",975.71399
"8760",975.29211
"8761",974.22888
"8762",972.10052
"8763",971.32861
"8764",970.19922
"8765",968.91541
"8766",967.64258
"8767",966.36969
"8768",965.0968
"8769",963.82391
"8770",962.51898
"8771",961.10712
"8772",959.69128
"8773",958.27319
"8774",956.86407
"8775",955.49487
"8776",954.24188
"8777",952.99292
"8778",951.74377
"8779",950.60858
"8780",949.12408
"8781",946.68848
"8782",944.62183
"8783",943.62598
"8784",942.18732
"8785",940.55792
"8786",938.64752
"8787",936.68372
"8788",934.63049
"8789",932.4967
"8790",930.25842
"8791",927.95459
"8792",925.64172
"8793",922.53497
"8794",919.09949
"8795",915.66418
"8796",912.22882
"8797",908.802
"8798",905.45978
"8799",902.20453
"8800",897.54669
"8801",890.00049
"8802",882.42822
"8803",874.37622
"8804",869.7262
"8805",865.27838
"8806",860.82898
"8807",856.37958
"8808",851.9303
"8809",847.29883
"8810",842.52759
"8811",837.75641
"8812",832.96442
"8813",827.99017
"8814",822.93542
"8815",817.83539
"8816",812.73547
"8817",807.63562
"8818",802.61658
"8819",798.74982
"8820",795.53113
"8821",792.30432
"8822",789.06958
"8823",785.83392
"8824",782.59808
"8825",779.36243
"8826",776.12671
"8827",772.35382
"8828",768.29401
"8829",764.31738
"8830",760.85712
"8831",757.48578
"8832",754.1145
"8833",750.69818
"8834",746.53589
"8835",742.09222
"8836",737.81152
"8837",734.16449
"8838",730.56592
"8839",726.96741
"8840",724.28101
"8841",722.74792
"8842",721.56451
"8843",720.44427
"8844",719.21509
"8845",933.59692
"8846",936.43622
"8847",939.24078
"8848",941.79669
"8849",944.06732
"8850",946.05261
"8851",948.00708
"8852",949.93878
"8853",951.73859
"8854",953.492
"8855",955.04572
"8856",956.52179
"8857",957.9978
"8858",959.47388
"8859",960.94983
"8860",962.4259
"8861",963.90198
"8862",965.21863
"8863",966.43237
"8864",967.64612
"8865",968.85992
"8866",970.07349
"8867",971.28729
"8868",972.50098
"8869",973.71472
"8870",974.94141
"8871",976.30127
"8872",977.40778
"8873",977.86359
"8874",978.33911
"8875",978.91498
"8876",979.58691
"8877",980.26703
"8878",980.78302
"8879",981.10327
"8880",981.38397
"8881",981.26782
"8882",981.03522
"8883",980.81097
"8884",980.72693
"8885",980.31848
"8886",979.81158
"8887",979.07208
"8888",978.09583
"8889",977.25391
"8890",976.70319
"8891",976.18768
"8892",975.745
"8893",975.32678
"8894",974.37622
"8895",973.26147
"8896",971.9408
"8897",970.52618
"8898",969.11041
"8899",967.6615
"8900",966.10529
"8901",964.56207
"8902",963.13489
"8903",961.75293
"8904",960.487
"8905",959.23798
"8906",957.98889
"8907",956.73993
"8908",955.49078
"8909",954.24182
"8910",952.99268
"8911",951.76349
"8912",950.82709
"8913",949.67383
"8914",947.73688
"8915",946.30212
"8916",944.40668
"8917",942.27283
"8918",940.06482
"8919",937.76099
"8920",935.45709
"8921",933.15332
"8922",930.84943
"8923",928.54547
"8924",926.24182
"8925",923.41632
"8926",919.98077
"8927",916.54541
"8928",913.18549
"8929",909.92139
"8930",906.67688
"8931",903.4325
"8932",899.77228
"8933",892.86652
"8934",885.29413
"8935",876.13159
"8936",870.73798
"8937",866.2951
"8938",861.84912
"8939",857.40002
"8940",852.95062
"8941",848.39288
"8942",843.6217
"8943",838.84332
"8944",833.91028
"8945",828.88623
"8946",823.84369
"8947",818.745
"8948",813.64502
"8949",808.5451
"8950",803.7478
"8951",799.88971
"8952",796.60461
"8953",793.38953
"8954",790.17468
"8955",786.95203
"8956",783.72223
"8957",780.48651
"8958",777.25079
"8959",773.75751
"8960",769.71362
"8961",766.08612
"8962",762.71478
"8963",759.34351
"8964",755.97223
"8965",752.60089
"8966",748.94177
"8967",744.54089
"8968",740.5246
"8969",736.92603
"8970",733.32739
"8971",729.72888
"8972",726.15692
"8973",724.3089
"8974",723.18872
"8975",722.04041
"8976",720.67468
"8977",932.52283
"8978",935.20813
"8979",937.60468
"8980",939.92548
"8981",941.98077
"8982",943.9353
"8983",945.88977
"8984",947.84442
"8985",949.76288
"8986",951.39368
"8987",952.86981
"8988",954.34583
"8989",955.8219
"8990",957.29797
"8991",958.77399
"8992",960.25012
"8993",961.72607
"8994",963.12299
"8995",964.33911
"8996",965.55267
"8997",966.76648
"8998",967.98022
"8999",969.19391
"9000",970.40759
"9001",971.64038
"9002",973.16333
"9003",974.77667
"9004",975.71552
"9005",976.35492
"9006",977.03497
"9007",977.71521
"9008",978.39539
"9009",979.02509
"9010",979.38342
"9011",979.85303
"9012",980.05243
"9013",979.8866
"9014",979.65033
"9015",979.66998
"9016",979.83978
"9017",979.68121
"9018",979.33771
"9019",978.96973
"9020",978.41461
"9021",977.74042
"9022",977.19781
"9023",976.67853
"9024",976.1908
"9025",975.7135
"9026",975.1908
"9027",973.96039
"9028",972.40192
"9029",970.84583
"9030",969.40582
"9031",968.01093
"9032",966.73212
"9033",965.48297
"9034",964.23401
"9035",962.98492
"9036",961.73578
"9037",960.48682
"9038",959.23779
"9039",957.98877
"9040",956.73969
"9041",955.49072
"9042",954.2417
"9043",952.99268
"9044",951.91058
"9045",951.00421
"9046",949.68488
"9047",947.47302
"9048",945.18451
"9049",942.896
"9050",940.6076
"9051",938.31921
"9052",936.0307
"9053",933.74127
"9054",931.44043
"9055",929.13647
"9056",926.83282
"9057",924.26648
"9058",920.91577
"9059",917.63831
"9060",914.3938
"9061",911.14929
"9062",907.90491
"9063",904.6604
"9064",901.41602
"9065",895.73242
"9066",888.11688
"9067",878.00989
"9068",871.74902
"9069",867.30609
"9070",862.8634
"9071",858.41931
"9072",853.97089
"9073",849.46399
"9074",844.71582
"9075",839.83032
"9076",834.80627
"9077",829.78223
"9078",824.74689
"9079",819.65448
"9080",814.55463
"9081",809.45471
"9082",805.02948
"9083",801.09991
"9084",797.67419
"9085",794.45929
"9086",791.24438
"9087",788.02942
"9088",784.81451
"9089",781.59747
"9090",778.37262
"9091",775.05377
"9092",771.33612
"9093",767.94379
"9094",764.57251
"9095",761.20117
"9096",757.8299
"9097",754.45862
"9098",751.06982
"9099",747.04272
"9100",743.28607
"9101",739.63
"9102",735.89258
"9103",732.06702
"9104",728.50659
"9105",726.48468
"9106",724.88672
"9107",723.49512
"9108",721.94647
"9109",931.07092
"9110",933.41272
"9111",935.75439
"9112",937.909
"9113",939.86353
"9114",941.81812
"9115",943.76282
"9116",945.57678
"9117",947.27362
"9118",949.05573
"9119",950.68298
"9120",952.16992
"9121",953.646
"9122",955.12207
"9123",956.59808
"9124",958.0741
"9125",959.55017
"9126",960.99628
"9127",962.24573
"9128",963.45941
"9129",964.6731
"9130",965.88678
"9131",967.10052
"9132",968.31427
"9133",969.72333
"9134",971.36951
"9135",972.8028
"9136",974.05139
"9137",975.09991
"9138",975.84363
"9139",976.5238
"9140",977.20038
"9141",977.66357
"9142",978.12451
"9143",978.60272
"9144",978.7099
"9145",978.48962
"9146",978.46942
"9147",978.64471
"9148",978.81982
"9149",978.90442
"9150",978.59991
"9151",978.25641
"9152",977.935
"9153",977.58368
"9154",977.15417
"9155",976.59808
"9156",976.06769
"9157",975.60071
"9158",975.13751
"9159",974.15259
"9160",972.85101
"9161",971.59619
"9162",970.34131
"9163",969.08643
"9164",967.83148
"9165",966.57672
"9166",965.32178
"9167",964.06702
"9168",962.81207
"9169",961.55719
"9170",960.30243
"9171",959.04749
"9172",957.7926
"9173",956.53772
"9174",955.28278
"9175",954.02802
"9176",952.71429
"9177",951.33441
"9178",949.83112
"9179",947.65601
"9180",945.38287
"9181",943.1098
"9182",940.83667
"9183",938.5636
"9184",936.29053
"9185",934.01752
"9186",931.74438
"9187",929.47131
"9188",927.31982
"9189",925.23602
"9190",922.1355
"9191",918.86902
"9192",915.62183
"9193",912.37732
"9194",909.13281
"9195",905.88843
"9196",902.64392
"9197",898.42578
"9198",890.80243
"9199",880.44647
"9200",872.75989
"9201",868.31708
"9202",863.87433
"9203",859.43158
"9204",854.9884
"9205",850.52118
"9206",845.737
"9207",840.72632
"9208",835.70227
"9209",830.67822
"9210",825.6496
"9211",820.56409
"9212",815.46411
"9213",810.46722
"9214",806.34027
"9215",802.40057
"9216",798.74402
"9217",795.52899
"9218",792.31409
"9219",789.09912
"9220",785.88422
"9221",782.66931
"9222",779.45428
"9223",776.28229
"9224",773.13562
"9225",769.76752
"9226",766.39941
"9227",763.03021
"9228",759.66052
"9229",756.29077
"9230",752.92188
"9231",749.479
"9232",745.68121
"9233",741.84741
"9234",738.01349
"9235",734.17963
"9236",730.88287
"9237",729.06921
"9238",727.14752
"9239",724.84619
"9240",723.20282
"9241",929.22052
"9242",931.56232
"9243",933.81311
"9244",935.79181
"9245",937.74628
"9246",939.58087
"9247",941.2605
"9248",942.90619
"9249",944.6095
"9250",946.45343
"9251",948.22308
"9252",949.93927
"9253",951.46997
"9254",952.94611
"9255",954.42218
"9256",955.89832
"9257",957.37433
"9258",958.85028
"9259",960.15228
"9260",961.36609
"9261",962.57977
"9262",963.79352
"9263",965.0072
"9264",966.31403
"9265",967.93048
"9266",969.36719
"9267",970.61578
"9268",971.86438
"9269",973.11298
"9270",974.33649
"9271",975.30408
"9272",975.92511
"9273",976.39587
"9274",976.87421
"9275",977.34119
"9276",977.33679
"9277",977.27368
"9278",977.44391
"9279",977.61908
"9280",977.79431
"9281",977.96948
"9282",977.86212
"9283",977.51862
"9284",977.22113
"9285",976.93701
"9286",976.66193
"9287",976.17273
"9288",975.64862
"9289",975.1925
"9290",974.81372
"9291",974.39978
"9292",973.29572
"9293",972.03491
"9294",970.77429
"9295",969.51349
"9296",968.25293
"9297",966.99213
"9298",965.73138
"9299",964.4707
"9300",963.21002
"9301",961.94922
"9302",960.6886
"9303",959.42792
"9304",958.16718
"9305",956.90637
"9306",955.64569
"9307",954.35413
"9308",952.87299
"9309",951.43903
"9310",949.96979
"9311",947.82867
"9312",945.55573
"9313",943.28259
"9314",941.00952
"9315",938.73651
"9316",936.46332
"9317",934.19019
"9318",931.96808
"9319",930.13568
"9320",928.54718
"9321",926.28998
"9322",923.49701
"9323",920.20111
"9324",916.90521
"9325",913.62549
"9326",910.36133
"9327",907.11639
"9328",903.87183
"9329",900.46381
"9330",893.48523
"9331",882.94629
"9332",873.82037
"9333",869.32813
"9334",864.88538
"9335",860.44263
"9336",855.98212
"9337",851.38177
"9338",846.61768
"9339",841.62231
"9340",836.59833
"9341",831.57422
"9342",826.55011
"9343",821.47357
"9344",816.37372
